phase_name,run_kind,policy_step,observation_phase,sensor_id,sensor_role,sensor_footprint,source_model,reporter_usv_id,observer_world_location,observer_grid_cell,sample_index,sample_grid_cell,sample_world_xy,clue_value,noise_std,signal_without_noise,distance_to_registered_source_m,registered_source_world_location_for_audit,registered_source_not_exposed_to_planner,used_for_gp_observation,used_for_detection,directly_updates_found_mask,detected_mask_from_clue,found_mask_from_clue,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-274.95977783203125, 219.40582275390625, 0.16535478830337524]","[18, 13]",2,"[14, 12]","[-280.0, 260.0]",1.0586164173504387,0.03,1.032016368103211,40.2616442783948,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-274.95977783203125, 219.40582275390625, 0.16535478830337524]","[18, 13]",3,"[14, 14]","[-260.0, 260.0]",1.0582645506891173,0.03,1.032016368103211,40.2616442783948,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-274.95977783203125, 219.40582275390625, 0.16535478830337524]","[18, 13]",4,"[21, 15]","[-250.0, 190.0]",1.1554504553033231,0.03,1.147558883781552,36.89173349139343,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-274.95977783203125, 219.40582275390625, 0.16535478830337524]","[18, 13]",5,"[14, 15]","[-250.0, 260.0]",0.9309776331595017,0.03,0.9130775592606095,43.82921400162225,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",0,"[54, 2]","[-380.0, -140.0]",0.0,0.03,1.1351378499374045e-25,377.3870692008406,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",1,"[56, 1]","[-390.0, -160.0]",0.0694769118991759,0.03,1.0393453137099452e-28,399.4508730745246,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",2,"[57, 3]","[-370.0, -170.0]",0.0,0.03,2.680689563018635e-29,403.5851830778727,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",3,"[52, 2]","[-380.0, -120.0]",0.02230265774590584,0.03,3.498016718945293e-23,358.3029444478513,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",4,"[51, 7]","[-330.0, -110.0]",0.0,0.03,1.7448799821206835e-20,336.3941140983296,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,18,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-374.29693603515625, -119.37754821777344, 0.18566110730171204]","[52, 3]",5,"[55, 1]","[-390.0, -150.0]",0.029171756097031716,0.03,2.237577194688114e-27,389.9243516375965,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",0,"[16, 18]","[-220.0, 240.0]",0.607354108039317,0.03,0.6221289320430907,53.48831648126533,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",1,"[15, 10]","[-300.0, 250.0]",0.9848521218270322,0.03,0.9826865658710991,41.725292090050125,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",2,"[19, 15]","[-250.0, 210.0]",1.6297069949804688,0.03,1.6168731331204982,22.825424421026653,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",3,"[20, 18]","[-220.0, 200.0]",0.5639742645076443,0.03,0.6021426011696549,54.230987451824994,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",4,"[17, 14]","[-260.0, 230.0]",1.9044569599991519,0.03,1.8575708314099897,13.453624047073712,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-263.1477966308594, 216.14630126953125, 0.16827081143856049]","[18, 14]",5,"[15, 17]","[-230.0, 250.0]",0.8057927018111168,0.03,0.7384666404622623,49.4064773081425,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",0,"[52, 3]","[-370.0, -120.0]",0.030333688869770625,0.03,8.242791108289221e-23,355.3603804590489,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",1,"[57, 4]","[-360.0, -170.0]",0.07038223938745072,0.03,5.821653134519092e-29,401.2243761288688,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",2,"[56, 5]","[-350.0, -160.0]",0.005930970758841194,0.03,2.7218506591407326e-27,389.30836107127215,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",3,"[51, 5]","[-350.0, -110.0]",0.020638208375274567,0.03,5.564536680416245e-21,340.53046853402117,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",4,"[53, 5]","[-350.0, -130.0]",0.018936037944507204,0.03,2.125988716421992e-23,360.0013888862097,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,19,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-362.5733337402344, -117.2879638671875, 0.18821457028388977]","[52, 4]",5,"[56, 6]","[-340.0, -160.0]",0.050602074148714996,0.03,5.0206375935065234e-27,387.37707727742486,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",0,"[19, 12]","[-280.0, 210.0]",1.8719415735228204,0.03,1.8274893754676276,14.866068747318504,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",1,"[16, 18]","[-220.0, 240.0]",0.6307076392003568,0.03,0.6221289320430907,53.48831648126533,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",2,"[17, 17]","[-230.0, 230.0]",1.048878086673308,0.03,1.0070494628835809,41.0,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",3,"[16, 17]","[-230.0, 240.0]",0.881518831541741,0.03,0.8982912039268486,44.28317965096905,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",4,"[21, 18]","[-220.0, 190.0]",0.5188203686990885,0.03,0.4869928290922412,58.83026432033092,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-254.76730346679688, 221.43153381347656, 0.17175303399562836]","[18, 15]",5,"[14, 16]","[-240.0, 260.0]",0.7681015448468684,0.03,0.744519611960616,49.20365840057017,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-353.96405029296875, -121.73429870605469, 0.17374466359615326]","[52, 5]",0,"[48, 8]","[-320.0, -80.0]",0.0,0.03,6.275703549614504e-17,305.12456472726024,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-353.96405029296875, -121.73429870605469, 0.17374466359615326]","[52, 5]",1,"[51, 6]","[-340.0, -110.0]",0.037558175462656614,0.03,1.0264164183410214e-20,338.3208536286228,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-353.96405029296875, -121.73429870605469, 0.17374466359615326]","[52, 5]",2,"[55, 4]","[-360.0, -150.0]",0.041006938504271784,0.03,2.9277586060911176e-26,381.7603960601466,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,target,20,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-353.96405029296875, -121.73429870605469, 0.17374466359615326]","[52, 5]",3,"[49, 8]","[-320.0, -90.0]",0.03451069956898008,0.03,5.1619349913044364e-18,314.99365072966157,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
